ID,Name,Is_free,Is_PVP,Genre_Acción,Genre_Aventura,Genre_Carreras,Genre_Casual,Genre_Deportes,Genre_Estrategia,Genre_Indie,Genre_Multijugador masivo,Genre_Rol,Genre_Simuladores,Mixed,Multijugador,Un jugador,Gano_GOTY
895870,Project Wingman,False,False,1,0,0,0,0,0,1,0,0,1,False,False,True,False
899770,Last Epoch,False,False,1,1,0,0,0,0,1,0,1,0,True,False,False,False
900883,The Elder Scrolls IV: Oblivion® Game of the Year Edition Deluxe (2009),False,False,0,0,0,0,0,0,0,0,0,0,False,False,True,False
914800,Coffee Talk,False,False,0,1,0,1,0,0,1,0,0,0,False,False,True,False
916440,Anno 1800,False,True,0,0,0,0,0,1,0,0,0,1,True,False,False,False
920210,LEGO® Star Wars™: La Saga Skywalker,False,False,1,1,0,0,0,0,0,0,0,0,True,False,False,False
924970,Back 4 Blood,False,True,1,0,0,0,0,0,0,0,0,0,True,False,False,False
927380,Yakuza Kiwami 2,False,False,1,1,0,0,0,0,0,0,1,0,False,False,True,False
933110,Age of Empires III: Definitive Edition,True,True,0,0,0,0,0,1,0,0,0,0,False,False,True,False
942970,Unheard,False,False,0,0,0,0,0,0,1,0,1,1,False,False,True,False
945360,Among Us,False,True,0,0,0,1,0,0,0,0,0,0,False,True,False,False
953490,CARRION,False,False,1,1,0,0,0,0,1,0,0,0,False,False,True,False
960910,Heavy Rain,False,False,1,1,0,0,0,0,0,0,0,0,False,False,True,False
960990,Beyond: Two Souls,False,False,1,1,0,0,0,0,0,0,0,0,True,False,False,False
962130,Grounded,False,False,1,1,0,0,0,0,0,0,0,0,True,False,False,False
962730,Skater XL - The Ultimate Skateboarding Game,False,False,1,1,0,0,1,0,1,0,0,1,True,False,False,False
972660,Spiritfarer®: Edición Farewell,False,False,0,1,0,0,0,0,1,0,0,1,True,False,False,False
975370,Dwarf Fortress,False,False,0,0,0,0,0,1,1,0,0,1,False,False,True,False
976310,Mortal Kombat 11,False,True,1,0,0,0,0,0,0,0,0,0,False,False,True,False
977880,Eastward,False,False,1,1,0,0,0,0,1,0,1,0,False,False,True,False
985890,Streets of Rage 4,False,True,1,0,0,0,0,0,1,0,0,0,True,False,False,False
990080,Hogwarts Legacy,False,False,1,1,0,0,0,0,0,0,1,0,False,False,True,False
990630,The Last Campfire,False,False,0,1,0,0,0,0,1,0,0,0,False,False,True,False
1016800,Chernobylite Complete Edition,False,False,1,1,0,0,0,0,1,0,1,1,False,False,True,False
1016920,Unrailed!,False,True,1,0,0,1,0,0,1,0,0,0,True,False,False,False
1017900,Age of Empires: Definitive Edition,False,True,0,0,0,0,0,1,0,0,0,0,False,False,True,False
1029690,Sniper Elite 5,False,True,1,1,0,0,0,0,0,0,0,0,True,False,False,False
1030300,Hollow Knight: Silksong,False,False,1,1,0,0,0,0,1,0,0,0,False,False,True,False
1030840,Mafia: Edición Definitiva,False,False,1,1,0,0,0,0,0,0,0,0,False,False,True,False
1044720,Farthest Frontier,False,False,0,0,0,0,0,1,1,0,0,1,False,False,True,False
1046030,ISLANDERS,False,False,0,0,0,1,0,1,1,0,0,0,False,False,True,False
1056960,Wolfenstein: Youngblood,False,True,1,0,0,0,0,0,0,0,0,0,True,False,False,False
1057090,Ori and the Will of the Wisps,False,False,1,0,0,0,0,0,0,0,0,0,False,False,True,False
1059990,Trombone Champ,False,False,0,0,0,1,0,0,1,0,0,0,False,False,True,False
1063660,Bendy and the Dark Revival,False,False,1,1,0,0,0,0,0,0,0,0,False,False,True,False
1084160,Jagged Alliance 3,False,False,1,0,0,0,0,1,0,0,0,0,True,False,False,False
1084600,My Time at Sandrock,False,False,0,1,0,1,0,0,1,0,1,1,True,False,False,False
1086940,Baldur's Gate 3,False,False,0,1,0,0,0,1,0,0,1,0,True,False,False,True
1088850,Marvel's Guardians of the Galaxy,False,False,1,1,0,0,0,0,0,0,0,0,False,False,True,False
1092790,Inscryption,False,False,0,1,0,0,0,1,1,0,0,0,False,False,True,False
1097150,Fall Guys,False,True,1,0,0,1,1,0,1,1,0,0,False,True,False,False
1097840,Gears 5,False,True,1,1,0,0,0,0,0,0,0,0,True,False,False,False
1100600,Football Manager 2020,False,False,0,0,0,0,1,0,0,0,0,1,False,False,True,False
1113000,Persona 4 Golden,False,False,0,0,0,0,0,0,0,0,1,0,False,False,True,False
1127500,Mini Motorways,False,False,0,0,0,1,0,1,0,0,0,1,False,False,True,False
1128920,EVERSPACE™ 2,False,False,1,1,0,0,0,0,0,0,1,1,False,False,True,False
1129580,Medieval Dynasty,False,False,1,1,0,0,0,0,1,0,1,1,True,False,False,False
1135690,Unpacking,False,False,0,0,0,1,0,0,1,0,0,1,False,False,True,False
1139900,Ghostrunner,False,False,1,0,0,0,0,0,0,0,0,0,False,False,True,False
1142710,Total War: WARHAMMER III,False,True,1,0,0,0,0,1,0,0,0,0,True,False,False,False
1145350,Hades II,False,False,1,0,0,0,0,0,1,0,1,0,False,False,True,False
1145360,Hades,False,False,1,0,0,0,0,0,1,0,1,0,False,False,True,False
1149620,Gas Station Simulator,False,False,0,0,0,1,0,0,1,0,0,1,False,False,True,False
1150440,Aliens: Dark Descent,False,False,1,0,0,0,0,1,0,0,0,0,False,False,True,False
1150690,OMORI,False,False,0,1,0,0,0,0,1,0,1,0,False,False,True,False
1158310,Crusader Kings III,False,True,0,0,0,0,0,1,0,0,1,1,False,False,True,False
1161580,Hardspace: Shipbreaker,False,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False
1164940,Trepang2,False,False,1,0,0,0,0,0,1,0,0,0,False,False,True,False
1167630,Teardown,False,False,1,0,0,0,0,1,1,0,0,1,False,False,True,False
1172380,STAR WARS Jedi: La Orden caída™,False,False,1,1,0,0,0,0,0,0,0,0,False,False,True,False
1174180,Red Dead Redemption 2,False,True,1,1,0,0,0,0,0,0,0,0,True,False,False,False
1182620,Impostor Factory,False,False,0,1,0,1,0,0,1,0,1,0,False,False,True,False
1182900,A Plague Tale: Requiem,False,False,1,1,0,0,0,0,0,0,0,0,False,False,True,False
1184370,Pathfinder: Wrath of the Righteous - Enhanced Edition,False,False,1,1,0,0,0,1,1,0,1,0,False,False,True,False
1190970,House Flipper 2,False,False,0,0,0,1,0,0,1,0,0,1,True,False,False,False
1196590,Resident Evil Village,False,False,1,0,0,0,0,0,0,0,0,0,False,False,True,False
1207650,Suzerain,False,False,0,1,0,0,0,0,1,0,1,0,False,False,True,False
1213210,Command & Conquer™ Remastered Collection,False,True,0,0,0,0,0,1,0,0,0,0,False,False,True,False
1222730,STAR WARS™: Squadrons,False,True,1,0,0,0,0,0,0,0,0,1,True,False,False,False
1233570,Mirror's Edge™ Catalyst,False,False,1,1,0,0,0,0,0,0,0,0,False,False,True,False
1235140,Yakuza: Like a Dragon,False,False,1,1,0,0,0,0,0,0,1,0,False,False,True,False
1237970,Titanfall® 2,False,True,1,0,0,0,0,0,0,0,0,0,False,False,True,False
1238000,Edición Deluxe de Mass Effect™: Andromeda,False,False,1,0,0,0,0,0,0,0,1,0,True,False,False,False
1238060,Dead Space™ 3,False,False,1,0,0,0,0,0,0,0,0,0,True,False,False,False
1238820,Battlefield 3™,False,True,1,0,0,0,0,0,0,0,0,0,False,False,True,False
1239080,Door Kickers 2: Task Force North,False,False,1,0,0,0,0,1,1,0,0,1,True,False,False,False
1244090,Sea of Stars,False,False,0,1,0,0,0,0,1,0,1,0,True,False,False,False
1244460,Jurassic World Evolution 2,False,False,0,0,0,0,0,1,0,0,0,1,False,False,True,False
1245620,ELDEN RING,False,True,1,0,0,0,0,0,0,0,1,0,True,False,False,True
1250410,Microsoft Flight Simulator (2020) 40th Anniversary Edition,False,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False
1252330,DEATHLOOP,False,True,1,0,0,0,0,0,0,0,0,0,False,False,True,False
1253920,Rogue Legacy 2,False,False,1,1,0,0,0,0,1,0,1,0,False,False,True,False
1262240,Plants vs. Zombies™ La Batalla de Neighborville,False,True,1,0,0,1,0,1,0,0,0,0,False,False,True,False
1262560,Need for Speed™ Most Wanted,False,True,1,1,1,0,0,0,0,0,0,0,False,False,True,False
1262580,Need for Speed™ Payback,False,True,1,1,1,0,1,1,0,0,0,0,True,False,False,False
1276790,Ruined King: A League of Legends Story™,False,False,0,0,0,0,0,0,1,0,1,0,False,False,True,False
1277400,Monster Hunter Stories 2: Wings of Ruin,False,True,0,1,0,0,0,0,0,0,1,0,True,False,False,False
1282730,Loop Hero,False,False,0,0,0,0,0,1,1,0,1,0,False,False,True,False
1283410,Tails of Iron,False,False,1,1,0,0,0,0,1,0,0,0,False,False,True,False
1285190,Borderlands 4,False,False,1,1,0,0,0,0,0,0,1,0,True,False,False,False
1295660,Sid Meier's Civilization VII,False,True,0,0,0,0,0,1,0,0,0,1,False,False,True,False
1325200,Nioh 2 – The Complete Edition,False,False,1,0,0,0,0,0,0,0,1,0,True,False,False,False
1328660,Need for Speed™ Hot Pursuit Remastered,False,False,1,0,1,0,0,0,0,0,0,0,False,False,True,False
1328670,Mass Effect™ Legendary Edition,False,False,1,0,0,0,0,0,0,0,1,0,False,False,True,False
1332010,Stray,False,False,0,1,0,0,0,0,1,0,0,0,False,False,True,False
1336490,Against the Storm,False,False,0,0,0,0,0,1,0,0,0,1,False,False,True,False
1361510,Teenage Mutant Ninja Turtles: Shredder's Revenge,False,False,1,1,0,1,0,0,1,0,0,0,True,False,False,False
1364780,Street Fighter™ 6,False,True,1,1,0,0,0,0,0,0,0,0,False,False,True,False
1382070,Viewfinder,False,False,0,1,0,0,0,0,1,0,0,0,False,False,True,False
1382330,Persona® 5 Strikers,False,False,1,1,0,0,0,0,0,0,0,0,False,False,True,False
1384160,GUILTY GEAR -STRIVE-,False,True,1,0,0,0,0,0,0,0,0,0,False,False,True,False
1424330,Wobbledogs,False,False,0,0,0,1,0,0,1,0,0,1,False,False,True,False
1426210,It Takes Two,False,False,1,1,0,0,0,0,0,0,0,0,False,True,False,True
1448440,Wo Long: Fallen Dynasty,False,True,1,1,0,0,0,0,0,0,1,0,True,False,False,False
1466640,Road 96 🛣️,False,False,1,1,0,0,0,0,1,0,0,0,False,False,True,False
1466860,Age of Empires IV: Anniversary Edition,False,True,0,0,0,0,0,1,0,0,0,0,True,False,False,False
1475810,Ghostwire: Tokyo,False,False,1,0,0,0,0,0,0,0,0,0,False,False,True,False
1501750,Lords of the Fallen,False,True,1,1,0,0,0,0,0,0,1,0,True,False,False,False
1533420,Neon White,False,False,1,1,0,0,0,0,1,0,0,0,False,False,True,False
1556790,Isonzo,False,True,1,0,0,0,0,1,1,1,0,1,False,False,True,False
1569040,Football Manager 2022,False,False,0,0,0,0,1,0,0,0,0,1,False,False,True,False
1222690,Dragon Age™ Inquisition,False,False,1,1,0,0,0,1,0,0,1,0,True,False,False,True
1593500,God of War,False,False,1,1,0,0,0,0,0,0,1,0,False,False,True,True
814380,Sekiro™: Shadows Die Twice - GOTY Edition,False,False,1,1,0,0,0,0,0,0,0,0,False,False,True,True
